id,lat,lon,country,city
4374,-42.28723356399996,172.34343250000006,NZL,
6025,-42.28723356399996,172.34343250000006,NZL,
9299,-42.28723356399996,172.34343250000006,NZL,
10201,-42.28723356399996,172.34343250000006,NZL,
4376,64.80808789800005,-151.00415781499996,USA,
4386,64.80808789800005,-151.00415781499996,USA,
4390,64.80808789800005,-151.00415781499996,USA,
4379,37.40442175000004,140.98348048900004,JPN,
4387,55.05081000000007,82.91874000000007,RUS,Новосибирск
4394,-33.591849999999965,-70.70503999999994,CHL,San Bernardo
4397,42.16847000000007,-83.77926999999994,USA,Saline
4398,46.333330000000046,1.8500000000000227,FRA,Héré
4400,46.333330000000046,1.8500000000000227,FRA,Héré
4417,46.333330000000046,1.8500000000000227,FRA,Héré
4430,46.333330000000046,1.8500000000000227,FRA,Héré
4407,55.89296000000007,-3.068869999999947,GBR,Dalkeith
4408,42.912330000000054,-83.98676999999998,USA,Durand
4409,53.44459656816285,-2.2363866561253665,GBR,Manchester
4419,38.95072000000005,-122.62236999999999,USA,Clearlake
4420,44.99696997446483,9.664220000000057,ITA,Gossolengo
4421,42.35867032400006,-71.71818499999995,USA,
4426,44.12519983400006,-84.19669749999997,USA,
4431,53.734830000000045,-1.6113299999999526,GBR,Leeds
4434,45.46796000000006,9.18178000000006,ITA,Milan
4435,40.51851000000005,-75.77648999999997,USA,Kutztown
4442,30.049920000000043,31.248600000000067,EGY,
4449,24.90560000000005,67.08220000000006,PAK,Karachi
4488,24.90560000000005,67.08220000000006,PAK,Karachi
7533,24.90560000000005,67.08220000000006,PAK,Karachi
4453,44.56158000000005,6.082860000000039,FRA,Gap
4462,36.66843000000006,-82.93821999999994,USA,
4467,52.857718770000076,-2.0369005679999646,GBR,
4470,51.06264829600008,-1.287503711999932,GBR,
4472,54.007771500000004,-2.787878249999994,GBR,Lancaster
4479,33.84445000000005,-118.38793999999996,USA,Redondo Beach
4480,54.97789000000006,-1.6116199999999594,GBR,Newcastle upon Tyne
4481,14.504990000000078,121.00445000000002,PHL,
6569,14.504990000000078,121.00445000000002,PHL,
8386,14.504990000000078,121.00445000000002,PHL,
4484,53.52400000000006,-7.340229999999963,IRL,Mullingar
4490,18.940170000000023,72.83483000000007,IND,Mumbai
7007,18.940170000000023,72.83483000000007,IND,Mumbai
7803,18.940170000000023,72.83483000000007,IND,Mumbai
9351,18.940170000000023,72.83483000000007,IND,Mumbai
10740,18.940170000000023,72.83483000000007,IND,Mumbai
10750,18.940170000000023,72.83483000000007,IND,Mumbai
4506,37.333330000000046,26.550000000000068,GRC,
4511,33.44825000000003,-112.07579999999996,USA,Phoenix
8181,33.44825000000003,-112.07579999999996,USA,Phoenix
4513,37.64155000000005,-121.00345999999996,USA,Modesto
4514,55.959300779000046,10.053934054000024,DNK,
4515,7.065740000000062,125.61080000000004,PHL,Davao City
4517,29.355337252000027,47.61216588100007,KWT,
4518,33.612360000000024,-117.26236999999998,USA,Wildomar
